User_ID,Customer_Name,Gender,Age,Age_Group,Generation,Marital_Status,Occupation,State,Zone,Product_ID,Product_Category,Orders,Amount,Avg_Order_Value,Customer_Segment
1004957,Inderpreet,Female,35,26-35,Adult,Single,Food Processing,Maharashtra,Western,P00149142,Clothing & Apparel,1,7039,7039,Regular
1003760,Nida,Female,52,51-55,Senior,Married,Aviation,Uttar Pradesh,Central,P00100642,Clothing & Apparel,2,7039,3520,Regular
1000796,Martinez,Female,54,51-55,Senior,Single,Food Processing,Andhra Pradesh,Southern,P00145342,Clothing & Apparel,3,7038,2346,Regular
1004408,Harsh,Male,46,46-50,Senior,Married,Aviation,Delhi,Central,P00083842,Clothing & Apparel,2,7038,3519,Regular
1001415,Webber,Female,50,46-50,Senior,Married,IT Sector,Haryana,Northern,P00121342,Clothing & Apparel,1,7038,7038,Regular
1001647,Norvell,Male,19,18-25,Youth,Single,Healthcare,Himachal Pradesh,Northern,P00352542,Clothing & Apparel,4,7038,1760,Regular
1000770,Kelly,Female,25,18-25,Youth,Single,Banking,Maharashtra,Western,P00048142,Clothing & Apparel,4,7038,1760,Regular
1000939,Hendricks,Male,27,26-35,Adult,Married,Aviation,Andhra Pradesh,Southern,P00118142,Clothing & Apparel,4,7037,1759,Regular
1000434,Sink,Male,47,46-50,Senior,Single,Retail,Himachal Pradesh,Northern,P00121342,Clothing & Apparel,1,7037,7037,Regular
1002511,Ananya,Female,32,26-35,Adult,Married,Automobile,Maharashtra,Western,P00112142,Clothing & Apparel,1,7037,7037,Regular
1002643,Jim,Female,46,46-50,Senior,Married,Aviation,Maharashtra,Western,P00100942,Clothing & Apparel,1,7037,7037,Regular
1005156,Brooks,Female,18,18-25,Youth,Married,Aviation,Punjab,Northern,P00195742,Clothing & Apparel,1,7037,7037,Regular
1000086,Budd,Male,15,0-17,Teen,Single,IT Sector,Uttar Pradesh,Central,P00242742,Clothing & Apparel,3,7037,2346,Regular
1001172,Astrea,Male,34,26-35,Adult,Single,Healthcare,Uttar Pradesh,Central,P00284042,Clothing & Apparel,3,7037,2346,Regular
1000513,Rachel,Female,27,26-35,Adult,Single,Healthcare,Uttarakhand,Central,P00110542,Clothing & Apparel,3,7037,2346,Regular
1000658,Williams,Male,30,26-35,Adult,Married,Chemical,Andhra Pradesh,Southern,P00058242,Clothing & Apparel,1,7036,7036,Regular
1004261,Akash,Male,40,36-45,Mid Age,Single,Chemical,Andhra Pradesh,Southern,P00014842,Clothing & Apparel,4,7036,1759,Regular
1004823,Fein,Female,21,18-25,Youth,Single,Construction,Himachal Pradesh,Northern,P00338542,Clothing & Apparel,4,7036,1759,Regular
1002072,Piyali,Male,55,51-55,Senior,Single,Govt,Andhra Pradesh,Southern,P00086842,Clothing & Apparel,2,7035,3518,Regular
1003418,Ballard,Male,25,18-25,Youth,Single,IT Sector,Delhi,Central,P00238442,Clothing & Apparel,3,7035,2345,Regular
1003499,Jennifer,Female,33,26-35,Adult,Married,Lawyer,Himachal Pradesh,Northern,P00144642,Clothing & Apparel,3,7035,2345,Regular
1001980,Christina,Female,40,36-45,Mid Age,Married,Construction,Himachal Pradesh,Northern,P00150542,Clothing & Apparel,4,7035,1759,Regular
1003573,Hoffman,Female,17,0-17,Teen,Single,Hospitality,Jharkhand,Eastern,P00193642,Clothing & Apparel,4,7035,1759,Regular
1006036,Halladay,Male,30,26-35,Adult,Married,Aviation,Maharashtra,Western,P00051842,Clothing & Apparel,3,7035,2345,Regular
1003786,Parks,Male,32,26-35,Adult,Single,Aviation,Uttarakhand,Central,P00052242,Clothing & Apparel,1,7035,7035,Regular
1005561,Ekta,Male,28,26-35,Adult,Married,Aviation,Delhi,Central,P00117742,Clothing & Apparel,4,7034,1758,Regular
1001885,Christy,Male,52,51-55,Senior,Single,Lawyer,Maharashtra,Western,P00245642,Clothing & Apparel,3,7034,2345,Regular
1004375,Magdelene,Male,31,26-35,Adult,Single,Automobile,Uttar Pradesh,Central,P00248542,Clothing & Apparel,1,7034,7034,Regular
1000555,Mautz,Female,20,18-25,Youth,Married,Textile,Bihar,Eastern,P00172842,Clothing & Apparel,4,7033,1758,Regular
1005686,Reiter,Female,68,55+,Elder,Single,Aviation,Bihar,Eastern,P00093342,Clothing & Apparel,1,7033,7033,Regular
1004223,Syed,Male,36,36-45,Mid Age,Married,Food Processing,Delhi,Central,P00052142,Clothing & Apparel,4,7033,1758,Regular
1001285,Laalji,Male,39,36-45,Mid Age,Single,Media,Jharkhand,Eastern,P00280442,Clothing & Apparel,3,7033,2344,Regular
1001776,Gannaway,Female,35,26-35,Adult,Single,Banking,Maharashtra,Western,P00057942,Clothing & Apparel,3,7033,2344,Regular
1002012,Gibson,Female,29,26-35,Adult,Married,IT Sector,Bihar,Eastern,P00320942,Clothing & Apparel,3,7032,2344,Regular
1000749,Flanagan,Female,36,36-45,Mid Age,Married,Govt,Gujarat,Western,P00190542,Clothing & Apparel,4,7032,1758,Regular
1001059,Shikhar,Male,27,26-35,Adult,Single,Retail,Karnataka,Southern,P00183442,Clothing & Apparel,3,7032,2344,Regular
1000462,Holt,Female,24,18-25,Youth,Married,Automobile,Uttar Pradesh,Central,P00369042,Clothing & Apparel,2,7032,3516,Regular
1003491,Freymann,Female,31,26-35,Adult,Single,Healthcare,Maharashtra,Western,P00137542,Clothing & Apparel,3,7031,2344,Regular
1002953,Ryan,Female,32,26-35,Adult,Married,IT Sector,Uttar Pradesh,Central,P00247142,Clothing & Apparel,3,7031,2344,Regular
1001088,Phan,Male,17,0-17,Teen,Single,Textile,Uttar Pradesh,Central,P00045642,Clothing & Apparel,2,7030,3515,Regular
1003475,Cousins,Female,26,26-35,Adult,Single,Retail,Uttar Pradesh,Central,P00024642,Clothing & Apparel,1,7030,7030,Regular
1004288,Grinstein,Male,35,26-35,Adult,Married,Aviation,Andhra Pradesh,Southern,P00182242,Clothing & Apparel,3,7029,2343,Regular
1003648,Amit,Female,21,18-25,Youth,Married,Food Processing,Maharashtra,Western,P00110842,Clothing & Apparel,2,7028,3514,Regular
1004180,Schnelling,Female,57,55+,Elder,Married,Textile,Uttar Pradesh,Central,P00286742,Clothing & Apparel,2,7028,3514,Regular
1004568,Mark,Male,33,26-35,Adult,Married,Aviation,Karnataka,Southern,P00248542,Clothing & Apparel,3,7027,2342,Regular
1000842,Devendra,Male,23,18-25,Youth,Single,Healthcare,Delhi,Central,P00295842,Clothing & Apparel,3,7026,2342,Regular
1000493,Ruben,Female,52,51-55,Senior,Married,Textile,Himachal Pradesh,Northern,P00219942,Clothing & Apparel,4,7026,1756,Regular
1003687,Roberts,Male,55,51-55,Senior,Single,Hospitality,Karnataka,Southern,P00357742,Clothing & Apparel,1,7026,7026,Regular
1000677,Crebagga,Female,54,51-55,Senior,Single,Aviation,Madhya Pradesh,Central,P00212242,Clothing & Apparel,3,7026,2342,Regular
1003500,Chand,Female,44,36-45,Mid Age,Single,Banking,Uttar Pradesh,Central,P00118142,Clothing & Apparel,4,7026,1756,Regular
1003138,Jasper,Female,45,36-45,Mid Age,Single,Retail,Uttar Pradesh,Central,P00113642,Clothing & Apparel,3,7026,2342,Regular
1005788,Bixby,Male,30,26-35,Adult,Single,Construction,Karnataka,Southern,P00123042,Clothing & Apparel,2,7025,3512,Regular
1001741,Barchas,Female,42,36-45,Mid Age,Single,Aviation,Karnataka,Southern,P00127742,Clothing & Apparel,1,7025,7025,Regular
1003479,McClure,Female,22,18-25,Youth,Married,Hospitality,Himachal Pradesh,Northern,P00184042,Clothing & Apparel,1,7024,7024,Regular
1002496,Patil,Female,52,51-55,Senior,Single,Aviation,Himachal Pradesh,Northern,P00016442,Clothing & Apparel,3,7024,2341,Regular
1002015,Chong,Female,18,18-25,Youth,Single,Healthcare,Karnataka,Southern,P00110542,Clothing & Apparel,3,7024,2341,Regular
1001666,Swint,Female,27,26-35,Adult,Married,IT Sector,Uttar Pradesh,Central,P00214142,Clothing & Apparel,2,7024,3512,Regular
1001738,Gordon,Female,41,36-45,Mid Age,Married,Aviation,Andhra Pradesh,Southern,P00317842,Clothing & Apparel,1,7023,7023,Regular
1004277,Sanjay,Female,45,36-45,Mid Age,Single,Media,Himachal Pradesh,Northern,P00334642,Clothing & Apparel,4,7023,1756,Regular
1001492,O'Connel,Female,33,26-35,Adult,Married,Banking,Kerala,Southern,P00320742,Clothing & Apparel,1,7023,7023,Regular
1004607,Turumella,Female,35,26-35,Adult,Married,Lawyer,Madhya Pradesh,Central,P00339542,Clothing & Apparel,1,7023,7023,Regular
1002353,Bremer,Male,45,36-45,Mid Age,Single,IT Sector,Maharashtra,Western,P00349742,Clothing & Apparel,4,7023,1756,Regular
1001752,Crestani,Male,28,26-35,Adult,Single,Aviation,Uttar Pradesh,Central,P00196542,Clothing & Apparel,4,7023,1756,Regular
1002748,Farhat,Female,34,26-35,Adult,Married,Lawyer,Andhra Pradesh,Southern,P00042142,Clothing & Apparel,4,7022,1756,Regular
1001137,Dave,Female,19,18-25,Youth,Single,Healthcare,Kerala,Southern,P00327242,Clothing & Apparel,3,7022,2341,Regular
1004310,Shaun,Female,33,26-35,Adult,Married,IT Sector,Kerala,Southern,P00154642,Clothing & Apparel,4,7022,1756,Regular
1003819,Clark,Female,26,26-35,Adult,Single,Food Processing,Madhya Pradesh,Central,P00080042,Clothing & Apparel,4,7022,1756,Regular
1004412,Barbara,Male,19,18-25,Youth,Single,Aviation,Maharashtra,Western,P00145642,Clothing & Apparel,1,7022,7022,Regular
1004448,Akshat,Female,33,26-35,Adult,Single,Retail,Maharashtra,Western,P00085042,Clothing & Apparel,1,7022,7022,Regular
1000346,Sathya,Male,29,26-35,Adult,Single,Food Processing,Delhi,Central,P00351142,Clothing & Apparel,1,7020,7020,Regular
1003354,Raglin,Female,28,26-35,Adult,Single,Hospitality,Himachal Pradesh,Northern,P00102642,Clothing & Apparel,1,7020,7020,Regular
1001120,Katharine,Female,25,18-25,Youth,Married,Food Processing,Karnataka,Southern,P00130642,Clothing & Apparel,4,7020,1755,Regular
1003615,liebe,Female,27,26-35,Adult,Single,Media,Delhi,Central,P00313542,Clothing & Apparel,4,7019,1755,Regular
1004964,Ameesha,Female,39,36-45,Mid Age,Married,Media,Madhya Pradesh,Central,P00090942,Clothing & Apparel,1,7019,7019,Regular
1003391,Rose,Female,22,18-25,Youth,Married,Govt,Uttar Pradesh,Central,P00168542,Clothing & Apparel,1,7019,7019,Regular
1002383,Fuller,Male,35,26-35,Adult,Married,Banking,Uttar Pradesh,Central,P00197342,Clothing & Apparel,1,7019,7019,Regular
1000378,Max,Male,19,18-25,Youth,Single,Agriculture,Uttar Pradesh,Central,P0097742,Clothing & Apparel,3,7018,2339,Regular
1000262,Surabhi,Male,31,26-35,Adult,Married,Aviation,Uttar Pradesh,Central,P00155442,Clothing & Apparel,3,7018,2339,Regular
1002131,Shivani,Female,28,26-35,Adult,Married,Aviation,Andhra Pradesh,Southern,P00131042,Clothing & Apparel,2,7017,3508,Regular
1004448,Akshat,Female,32,26-35,Adult,Single,Textile,Kerala,Southern,P00220742,Clothing & Apparel,4,7017,1754,Regular
1003283,Gute,Female,40,36-45,Mid Age,Married,Aviation,Maharashtra,Western,P00037442,Clothing & Apparel,2,7017,3508,Regular
1000797,Akin,Male,53,51-55,Senior,Married,IT Sector,Maharashtra,Western,P00004642,Clothing & Apparel,2,7017,3508,Regular
1002116,Stuti,Male,22,18-25,Youth,Single,Hospitality,Uttar Pradesh,Central,P00017042,Clothing & Apparel,3,7017,2339,Regular
1002820,Arpita,Male,43,36-45,Mid Age,Single,IT Sector,Himachal Pradesh,Northern,P00047942,Clothing & Apparel,4,7016,1754,Regular
1003501,McGarr,Male,42,36-45,Mid Age,Single,IT Sector,Uttar Pradesh,Central,P00362642,Clothing & Apparel,3,7016,2339,Regular
1002221,Shikhar,Female,71,55+,Elder,Single,Banking,Uttar Pradesh,Central,P00101842,Clothing & Apparel,4,7016,1754,Regular
1002072,Piyali,Male,51,51-55,Senior,Single,IT Sector,Delhi,Central,P00033042,Clothing & Apparel,2,7015,3508,Regular
1001834,Kennedy,Female,40,36-45,Mid Age,Single,Agriculture,Gujarat,Western,P00350942,Clothing & Apparel,3,7015,2338,Regular
1004386,Kiran,Female,30,26-35,Adult,Single,Aviation,Karnataka,Southern,P00331942,Clothing & Apparel,4,7015,1754,Regular
1000326,Jonathan,Female,52,51-55,Senior,Single,Healthcare,Himachal Pradesh,Northern,P00278042,Clothing & Apparel,4,7014,1754,Regular
1000198,Robert,Female,33,26-35,Adult,Single,Chemical,Uttar Pradesh,Central,P00321742,Clothing & Apparel,1,7014,7014,Regular
1003272,Pinky,Female,44,36-45,Mid Age,Single,IT Sector,Maharashtra,Western,P00129542,Clothing & Apparel,3,7013,2338,Regular
1004161,Murray,Female,47,46-50,Senior,Married,Aviation,Rajasthan,Northern,P00276642,Clothing & Apparel,3,7013,2338,Regular
1000669,Jesslyn,Female,32,26-35,Adult,Married,Textile,Uttarakhand,Central,P00248942,Clothing & Apparel,2,7013,3506,Regular
1004824,Herman,Female,31,26-35,Adult,Married,Healthcare,Bihar,Eastern,P00031142,Clothing & Apparel,3,7012,2337,Regular
1005675,Cohen,Female,42,36-45,Mid Age,Single,Aviation,Madhya Pradesh,Central,P00221442,Clothing & Apparel,2,7012,3506,Regular
1001313,Granlund,Female,19,18-25,Youth,Single,Banking,Andhra Pradesh,Southern,P00127242,Clothing & Apparel,3,7011,2337,Regular
1003885,Swetha,Female,32,26-35,Adult,Single,Banking,Himachal Pradesh,Northern,P00246242,Clothing & Apparel,2,7011,3506,Regular
1001618,Eugene,Female,52,51-55,Senior,Married,Agriculture,Jharkhand,Eastern,P00114142,Clothing & Apparel,3,7011,2337,Regular
1005809,Carlos,Female,31,26-35,Adult,Single,Healthcare,Karnataka,Southern,P00044442,Clothing & Apparel,4,7011,1753,Regular
1000308,Bzostek,Female,30,26-35,Adult,Married,Automobile,Kerala,Southern,P00110742,Clothing & Apparel,1,7011,7011,Regular
1000271,Anne,Female,24,18-25,Youth,Married,Media,Uttar Pradesh,Central,P00065042,Clothing & Apparel,1,7011,7011,Regular
1006036,Halladay,Male,31,26-35,Adult,Single,Lawyer,Uttar Pradesh,Central,P00052142,Clothing & Apparel,1,7011,7011,Regular
1002589,MaryBeth,Female,35,26-35,Adult,Married,Govt,Bihar,Eastern,P00250242,Clothing & Apparel,2,7010,3505,Regular
1003462,Moore,Male,30,26-35,Adult,Single,IT Sector,Karnataka,Southern,P0097342,Clothing & Apparel,3,7010,2337,Regular
1004767,Parakh,Male,45,36-45,Mid Age,Single,Lawyer,Maharashtra,Western,P00025642,Clothing & Apparel,2,7010,3505,Regular
1003692,Seio,Female,40,36-45,Mid Age,Single,Agriculture,Uttar Pradesh,Central,P00110842,Clothing & Apparel,3,7010,2337,Regular
1002110,Carroll,Female,51,51-55,Senior,Single,Hospitality,Uttar Pradesh,Central,P00035942,Clothing & Apparel,3,7010,2337,Regular
1001051,Aastha,Male,26,26-35,Adult,Single,Retail,Uttarakhand,Central,P00142942,Clothing & Apparel,3,7010,2337,Regular
1005978,Mhatre,Female,39,36-45,Mid Age,Married,Construction,Karnataka,Southern,P00117642,Clothing & Apparel,3,7009,2336,Regular
1001449,Dorris,Female,37,36-45,Mid Age,Single,Healthcare,Himachal Pradesh,Northern,P00066242,Clothing & Apparel,4,7008,1752,Regular
1004022,Seth,Female,39,36-45,Mid Age,Single,Govt,Himachal Pradesh,Northern,P00218542,Clothing & Apparel,2,7008,3504,Regular
1002092,Shivangi,Female,83,55+,Elder,Married,Lawyer,Kerala,Southern,P00271142,Clothing & Apparel,2,7008,3504,Regular
1001019,Neil,Female,38,36-45,Mid Age,Married,Banking,Uttar Pradesh,Central,P00058642,Clothing & Apparel,1,7007,7007,Regular
1004224,Sahil,Male,48,46-50,Senior,Single,Media,Uttarakhand,Central,P00331242,Clothing & Apparel,4,7007,1752,Regular
1001019,Neil,Female,36,36-45,Mid Age,Single,Textile,Haryana,Northern,P00001442,Clothing & Apparel,4,7006,1752,Regular
1000257,Toby,Female,18,18-25,Youth,Single,Agriculture,Karnataka,Southern,P00369742,Clothing & Apparel,4,7006,1752,Regular
1005981,Krishna,Female,45,36-45,Mid Age,Married,IT Sector,Maharashtra,Western,P00278042,Clothing & Apparel,4,7006,1752,Regular
1003688,Craig,Female,20,18-25,Youth,Single,Govt,Uttar Pradesh,Central,P00116142,Clothing & Apparel,1,7006,7006,Regular
1001129,Heather,Female,44,36-45,Mid Age,Single,Lawyer,Andhra Pradesh,Southern,P00329442,Clothing & Apparel,3,7005,2335,Regular
1004626,Soumyabrata,Female,30,26-35,Adult,Single,Chemical,Bihar,Eastern,P00146742,Clothing & Apparel,1,7005,7005,Regular
1006024,Sweed,Female,32,26-35,Adult,Married,Govt,Haryana,Northern,P00233342,Clothing & Apparel,2,7005,3502,Regular
1003472,Barroso,Male,32,26-35,Adult,Single,Media,Uttar Pradesh,Central,P00112542,Clothing & Apparel,3,7005,2335,Regular
1001632,Mills,Female,35,26-35,Adult,Single,Construction,Uttar Pradesh,Central,P00158342,Clothing & Apparel,3,7005,2335,Regular
1001780,Sabah,Female,41,36-45,Mid Age,Single,IT Sector,Uttarakhand,Central,P00220342,Clothing & Apparel,4,7005,1751,Regular
1005847,Stefania,Male,18,18-25,Youth,Married,Hospitality,Karnataka,Southern,P00014642,Clothing & Apparel,3,7004,2335,Regular
1002926,Pratyusmita,Male,25,18-25,Youth,Married,Hospitality,Karnataka,Southern,P00249642,Clothing & Apparel,3,7004,2335,Regular
1004485,Jim,Female,31,26-35,Adult,Single,Construction,Gujarat,Western,P00005042,Clothing & Apparel,4,7003,1751,Regular
1005198,Utsav,Male,24,18-25,Youth,Single,IT Sector,Madhya Pradesh,Central,P00035242,Clothing & Apparel,2,7003,3502,Regular
1000410,Kane,Male,28,26-35,Adult,Married,Construction,Maharashtra,Western,P00319042,Clothing & Apparel,2,7003,3502,Regular
1005969,Hallsten,Female,49,46-50,Senior,Single,Agriculture,Maharashtra,Western,P00108842,Clothing & Apparel,4,7003,1751,Regular
1002933,Joni,Female,38,36-45,Mid Age,Married,Govt,Jharkhand,Eastern,P00129642,Clothing & Apparel,1,7002,7002,Regular
1003476,Lalita,Female,53,51-55,Senior,Single,Govt,Kerala,Southern,P00106042,Clothing & Apparel,2,7002,3501,Regular
1000053,Howell,Female,33,26-35,Adult,Married,Hospitality,Gujarat,Western,P00034742,Clothing & Apparel,1,7001,7001,Regular
1004817,Reiter,Female,28,26-35,Adult,Single,Automobile,Madhya Pradesh,Central,P00075542,Clothing & Apparel,1,7001,7001,Regular
1004298,Laalji,Male,22,18-25,Youth,Single,Textile,Punjab,Northern,P00339342,Clothing & Apparel,3,7001,2334,Regular
1005571,Nazzal,Male,30,26-35,Adult,Single,Healthcare,Haryana,Northern,P00100842,Clothing & Apparel,3,7000,2333,Regular
1001451,Sink,Female,45,36-45,Mid Age,Single,Banking,Uttar Pradesh,Central,P00127342,Clothing & Apparel,1,6999,6999,Regular
1002445,Shiva,Female,34,26-35,Adult,Single,Media,Gujarat,Western,P00345742,Clothing & Apparel,4,6998,1750,Regular
1001905,Bhosale,Male,40,36-45,Mid Age,Married,IT Sector,Uttar Pradesh,Central,P00293742,Clothing & Apparel,4,6998,1750,Regular
1002629,Gerbode,Female,26,26-35,Adult,Single,Automobile,Maharashtra,Western,P00196642,Clothing & Apparel,1,6996,6996,Regular
1002599,Sievert,Female,28,26-35,Adult,Married,Govt,Uttar Pradesh,Central,P00111142,Clothing & Apparel,3,6996,2332,Regular
1002492,Elizabeth,Male,50,46-50,Senior,Married,Healthcare,Maharashtra,Western,P00259342,Clothing & Apparel,4,6995,1749,Regular
1005367,Barton,Female,18,18-25,Youth,Single,Lawyer,Uttar Pradesh,Central,P00142942,Clothing & Apparel,1,6995,6995,Regular
1000010,Nishant,Male,39,36-45,Mid Age,Single,Automobile,Uttar Pradesh,Central,P00106042,Clothing & Apparel,2,6995,3498,Regular
1003996,Holt,Female,18,18-25,Youth,Married,Healthcare,Andhra Pradesh,Southern,P00070342,Clothing & Apparel,1,6994,6994,Regular
1003796,Deanra,Female,46,46-50,Senior,Married,Media,Bihar,Eastern,P00104842,Clothing & Apparel,3,6994,2331,Regular
1004801,Johnson,Female,31,26-35,Adult,Single,Banking,Gujarat,Western,P00165442,Clothing & Apparel,1,6994,6994,Regular
1003011,Roelle,Female,31,26-35,Adult,Single,Construction,Uttar Pradesh,Central,P00355142,Clothing & Apparel,4,6994,1748,Regular
1003685,Hansen,Female,28,26-35,Adult,Married,IT Sector,Himachal Pradesh,Northern,P00338542,Clothing & Apparel,1,6993,6993,Regular
1002213,Jas,Male,31,26-35,Adult,Single,Healthcare,Maharashtra,Western,P00367142,Clothing & Apparel,4,6993,1748,Regular
1004093,Jamie,Female,29,26-35,Adult,Married,Govt,Punjab,Northern,P00121142,Clothing & Apparel,4,6993,1748,Regular
1000305,Mitch,Male,22,18-25,Youth,Married,Construction,Bihar,Eastern,P00128342,Clothing & Apparel,4,6992,1748,Regular
1002888,Corey-Lock,Female,28,26-35,Adult,Married,Aviation,Maharashtra,Western,P00124042,Clothing & Apparel,4,6992,1748,Regular
1001960,Joni,Female,46,46-50,Senior,Married,Healthcare,Madhya Pradesh,Central,P00113642,Clothing & Apparel,1,6991,6991,Regular
1000673,Odegard,Female,26,26-35,Adult,Single,Chemical,Uttar Pradesh,Central,P00210042,Clothing & Apparel,3,6991,2330,Regular
1002946,Ellis,Female,37,36-45,Mid Age,Single,Food Processing,Uttarakhand,Central,P00270942,Clothing & Apparel,3,6991,2330,Regular
1004395,Michael,Male,52,51-55,Senior,Single,Hospitality,Bihar,Eastern,P00001942,Clothing & Apparel,2,6990,3495,Regular
1004117,Corinna,Female,24,18-25,Youth,Single,Hospitality,Uttar Pradesh,Central,P00016542,Clothing & Apparel,1,6990,6990,Regular
1003414,Sorensen,Female,32,26-35,Adult,Single,IT Sector,Uttar Pradesh,Central,P00000242,Clothing & Apparel,1,6989,6989,Regular
1000796,Martinez,Female,55,51-55,Senior,Married,Lawyer,Jharkhand,Eastern,P00121642,Clothing & Apparel,2,6988,3494,Regular
1000223,Hernandez,Female,31,26-35,Adult,Married,Media,Uttar Pradesh,Central,P00145842,Clothing & Apparel,2,6988,3494,Regular
1001757,Eleni,Female,34,26-35,Adult,Single,Healthcare,Uttar Pradesh,Central,P00057442,Clothing & Apparel,2,6988,3494,Regular
1004690,Hightower,Male,17,0-17,Teen,Married,Healthcare,Andhra Pradesh,Southern,P00123742,Clothing & Apparel,1,6985,6985,Regular
1000319,Rohit,Male,51,51-55,Senior,Married,Aviation,Uttar Pradesh,Central,P00212342,Clothing & Apparel,2,6985,3492,Regular
1000777,Harivansh,Male,22,18-25,Youth,Single,Healthcare,Himachal Pradesh,Northern,P00249642,Clothing & Apparel,4,6984,1746,Regular
1000899,Divyeta,Male,33,26-35,Adult,Single,Automobile,Uttar Pradesh,Central,P00190742,Clothing & Apparel,2,6983,3492,Regular
1006035,Barreto,Male,26,26-35,Adult,Single,Media,Jharkhand,Eastern,P00237542,Clothing & Apparel,3,6982,2327,Regular
1000854,Abhijit,Male,32,26-35,Adult,Married,Banking,Andhra Pradesh,Southern,P00041542,Clothing & Apparel,2,6981,3490,Regular
1004160,Gonzalez,Female,41,36-45,Mid Age,Single,Chemical,Andhra Pradesh,Southern,P00084342,Clothing & Apparel,4,6981,1745,Regular
1003778,Dickinson,Female,27,26-35,Adult,Married,Agriculture,Bihar,Eastern,P00156442,Clothing & Apparel,4,6981,1745,Regular
1001680,Vasudev,Male,26,26-35,Adult,Single,Healthcare,Gujarat,Western,P00021142,Clothing & Apparel,1,6981,6981,Regular
1002472,Claudia,Female,28,26-35,Adult,Single,Agriculture,Haryana,Northern,P00150342,Clothing & Apparel,2,6981,3490,Regular
1003390,McMath,Male,49,46-50,Senior,Single,IT Sector,Maharashtra,Western,P00070942,Clothing & Apparel,2,6981,3490,Regular
1003110,Sara,Female,31,26-35,Adult,Single,Retail,Uttar Pradesh,Central,P00288942,Clothing & Apparel,2,6981,3490,Regular
1005526,Black,Male,42,36-45,Mid Age,Single,Construction,Karnataka,Southern,P00273842,Clothing & Apparel,2,6980,3490,Regular
1004808,Anthony,Female,36,36-45,Mid Age,Single,Media,Uttarakhand,Central,P00025942,Clothing & Apparel,4,6980,1745,Regular
1003058,Maureen,Female,20,18-25,Youth,Married,IT Sector,Bihar,Eastern,P00070942,Clothing & Apparel,4,6979,1745,Regular
1004832,Frazer,Female,27,26-35,Adult,Single,Retail,Haryana,Northern,P00199442,Clothing & Apparel,2,6978,3489,Regular
1000926,Rosenberg,Female,14,0-17,Teen,Single,Hospitality,Himachal Pradesh,Northern,P00085942,Clothing & Apparel,3,6978,2326,Regular
1005011,Anurag,Female,22,18-25,Youth,Married,IT Sector,Karnataka,Southern,P00120642,Clothing & Apparel,1,6978,6978,Regular
1005950,Sharelle,Female,29,26-35,Adult,Single,Chemical,Karnataka,Southern,P00177642,Clothing & Apparel,4,6978,1744,Regular
1004681,Wallace,Male,40,36-45,Mid Age,Married,IT Sector,Karnataka,Southern,P00005042,Clothing & Apparel,2,6978,3489,Regular
1001737,Adhvaita,Male,36,36-45,Mid Age,Single,Media,Bihar,Eastern,P00273542,Clothing & Apparel,4,6977,1744,Regular
1002774,Vijay,Female,26,26-35,Adult,Married,Lawyer,Haryana,Northern,P00221542,Clothing & Apparel,2,6977,3488,Regular
1003720,Stobb,Female,47,46-50,Senior,Single,Aviation,Karnataka,Southern,P00208742,Clothing & Apparel,2,6977,3488,Regular
1001333,Staavos,Female,31,26-35,Adult,Single,Construction,Uttar Pradesh,Central,P00085342,Clothing & Apparel,4,6977,1744,Regular
1000424,Sudevi,Female,26,26-35,Adult,Single,Aviation,Uttarakhand,Central,P00000642,Clothing & Apparel,3,6977,2326,Regular
1000179,Debra,Female,30,26-35,Adult,Single,Automobile,Jharkhand,Eastern,P00003242,Clothing & Apparel,4,6976,1744,Regular
1001392,Andrew,Female,49,46-50,Senior,Single,Banking,Uttarakhand,Central,P00113142,Clothing & Apparel,4,6976,1744,Regular
1005172,Holloman,Male,38,36-45,Mid Age,Single,Automobile,Maharashtra,Western,P00087042,Clothing & Apparel,4,6975,1744,Regular
1001338,Braden,Female,28,26-35,Adult,Married,Banking,Maharashtra,Western,P00112942,Clothing & Apparel,1,6974,6974,Regular
1003328,Sonakshi,Male,76,55+,Elder,Single,Textile,Gujarat,Western,P00246742,Clothing & Apparel,2,6973,3486,Regular
1000086,Budd,Female,14,0-17,Teen,Single,Govt,Uttar Pradesh,Central,P00145042,Clothing & Apparel,4,6973,1743,Regular
1005987,Ballentine,Female,33,26-35,Adult,Married,Hospitality,Delhi,Central,P00001942,Clothing & Apparel,4,6972,1743,Regular
1002904,Tamara,Male,33,26-35,Adult,Single,Banking,Uttar Pradesh,Central,P00102142,Clothing & Apparel,2,6972,3486,Regular
1000721,Deepak,Male,36,36-45,Mid Age,Married,Agriculture,Andhra Pradesh,Southern,P0099042,Clothing & Apparel,1,6971,6971,Regular
1004137,Rishabh,Female,27,26-35,Adult,Married,Banking,Bihar,Eastern,P00220342,Clothing & Apparel,2,6971,3486,Regular
1002411,Tron,Male,37,36-45,Mid Age,Single,Media,Karnataka,Southern,P00159442,Clothing & Apparel,4,6971,1743,Regular
1004054,Hitesh,Female,39,36-45,Mid Age,Married,Chemical,Haryana,Northern,P00288042,Clothing & Apparel,1,6970,6970,Regular
1003579,Flashing,Female,25,18-25,Youth,Married,Agriculture,Himachal Pradesh,Northern,P00016042,Clothing & Apparel,3,6970,2323,Regular
1003878,Poddar,Female,40,36-45,Mid Age,Single,Automobile,Jharkhand,Eastern,P00163442,Clothing & Apparel,4,6970,1742,Regular
